index,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
875,1017,-23.548851827918533,-46.63120714847948,sao paulo,SP
876,1016,-23.54849512877264,-46.633490627676125,sao paulo,SP
877,1050,-23.54874766250217,-46.64239136704376,são paulo,SP
878,1011,-23.547639550320632,-46.63603162315495,sao paulo,SP
879,1010,-23.54565700582837,-46.63457024562871,sao paulo,SP
880,1021,-23.542808668330554,-46.63237940994856,sao paulo,SP
881,1034,-23.54214394725612,-46.63745558840666,sao paulo,SP
882,1050,-23.5489498215419,-46.64192751526344,sao paulo,SP
883,1041,-23.54320753981771,-46.64090617831388,são paulo,SP
884,1048,-23.547448918662464,-46.64016924063704,sao paulo,SP
885,1026,-23.53984025062037,-46.6302639919499,sao paulo,SP
886,1032,-23.54159273604942,-46.63525058950317,sao paulo,SP
887,1009,-23.54693540437998,-46.63658792659698,sao paulo,SP
888,1010,-23.54536151393884,-46.6346895341229,sao paulo,SP
889,1007,-23.547654602971303,-46.6370363970287,sao paulo,SP
890,1014,-23.54533828642738,-46.63358224756194,sao paulo,SP
891,1013,-23.547307871775622,-46.634251279358246,sao paulo,SP
892,1014,-23.546940580846677,-46.633311921420805,sao paulo,SP
893,1046,-23.545368575913177,-46.64318283002467,sao paulo,SP
894,1042,-23.545322455998683,-46.63972284595194,são paulo,SP
895,1022,-23.54452462975358,-46.631461751457095,sao paulo,SP
896,1020,-23.55253336164808,-46.62960898251487,sao paulo,SP
897,1001,-23.54929199999999,-46.633559478233785,sao paulo,SP
898,1011,-23.546690486964888,-46.6354469588072,são paulo,SP
899,1046,-23.54639669248079,-46.64305934055624,sao paulo,SP
900,1034,-23.54195600553992,-46.63716661394188,sao paulo,SP
901,1006,-23.5495063030758,-46.63622549584506,sao paulo,SP
902,1014,-23.545948945322863,-46.63350149901904,sao paulo,SP
903,1050,-23.548722622251763,-46.64376241424774,sao paulo,SP
904,1007,-23.550776601448405,-46.63639141479597,sao paulo,SP
905,1020,-23.552549496537548,-46.63163152553523,sao paulo,SP
906,1019,-23.55188848459232,-46.63008934096028,sao paulo,SP
907,1020,-23.552495528997667,-46.63206,sao paulo,SP
908,1039,-23.539819023861785,-46.63696720497428,são paulo,SP
909,1050,-23.5489498215419,-46.64192751526344,sao paulo,SP
910,1022,-23.54448617790984,-46.6329062463212,sao paulo,SP
911,1044,-23.546454307519205,-46.64084532056096,sao paulo,SP
912,1001,-23.550497706907517,-46.63433817805407,sao paulo,SP
913,1012,-23.54711929087078,-46.63488111172018,sao paulo,SP
914,1046,-23.54612896641469,-46.64295148361138,sao paulo,SP
915,1050,-23.54891736303305,-46.642520665704815,sao paulo,SP
916,1026,-23.54131233975484,-46.62849025456588,sao paulo,SP
917,1020,-23.55253336164808,-46.62960898251487,sao paulo,SP
918,1004,-23.54918138051819,-46.63482185844542,sao paulo,SP
919,1017,-23.54968991921072,-46.63051281086609,sao paulo,SP
920,1040,-23.54160305551385,-46.63921551887013,sao paulo,SP
921,1009,-23.549074826533555,-46.63756198557327,são paulo,SP
922,1050,-23.549009406053425,-46.64281228183975,sao paulo,SP
923,1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
924,1014,-23.54562569969416,-46.63354191520002,são paulo,SP
925,1033,-23.53784452510254,-46.634192025535214,sao paulo,SP
926,1047,-23.546888214265117,-46.64145011267249,sao paulo,SP
927,1011,-23.547639550320632,-46.63603162315495,sao paulo,SP
928,1034,-23.54219510713256,-46.63650368497896,sao paulo,SP
929,1009,-23.54693540437998,-46.63658792659698,sao paulo,SP
930,1039,-23.54020961780837,-46.6375457035893,sao paulo,SP
931,1014,-23.546496164031375,-46.63345994991051,sao paulo,SP
932,1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
933,1005,-23.548779492642403,-46.63830268942238,sao paulo,SP
934,1043,-23.546844062727214,-46.64062845559464,são paulo,SP
935,1011,-23.547639550320632,-46.63603162315495,sao paulo,SP
936,1028,-23.53511468388245,-46.63664864293957,sao paulo,SP
937,1005,-23.54968972289983,-46.63671905572496,sao paulo,SP
938,1046,-23.54510615208616,-46.64381018541167,são paulo,SP
939,1039,-23.5406861987132,-46.638296449218,sao paulo,SP
940,1031,-23.54418999999996,-46.63628999999997,sao paulo,SP
941,1032,-23.54246023535693,-46.63618792951116,sao paulo,SP
942,1045,-23.541794423538555,-46.64277789439665,sao paulo,SP
943,1044,-23.547276880373964,-46.6399237790698,sao paulo,SP
944,1033,-23.540703589791637,-46.63794453344108,são paulo,SP
945,1009,-23.546340513734236,-46.63623850320264,sao paulo,SP
946,1050,-23.54985418067981,-46.643139396906825,sao paulo,SP
947,1047,-23.54573684263371,-46.640483743407,sao paulo,SP
948,1050,-23.54891736303305,-46.642520665704815,sao paulo,SP
949,1026,-23.53925652899767,-46.63344052553524,sao paulo,SP
950,1029,-23.539608953372944,-46.63291093450282,sao paulo,SP
951,1039,-23.541971951699512,-46.64003196670314,sao paulo,SP
952,1007,-23.54816615573512,-46.63823833081751,são paulo,SP
953,1032,-23.540505663338884,-46.63541486857297,sao paulo,SP
954,1005,-23.54875839078997,-46.6384109454671,sao paulo,SP
955,1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
956,1037,-23.54609337468981,-46.63975918581568,sao paulo,SP
957,1038,-23.544139809596672,-46.64041077352986,sao paulo,SP
958,1004,-23.549534948092827,-46.63430666833054,sao paulo,SP
959,1047,-23.545678222863444,-46.64050974216626,sao paulo,SP
960,1027,-23.53821280045007,-46.63137061449015,sao paulo,SP
961,1014,-23.547082268784923,-46.63340844117833,sao paulo,SP
962,1006,-23.550317224536894,-46.63660363835193,são paulo,SP
963,1007,-23.55033958312654,-46.63744114071786,sao paulo,SP
964,1020,-23.552482452132203,-46.62938955675458,sao paulo,SP
965,1014,-23.54631891978764,-46.63343055730286,são paulo,SP
966,1030,-23.537239491257424,-46.63298206549715,sao paulo,SP
967,1005,-23.549980033585307,-46.63476783166945,sao paulo,SP
968,1010,-23.54536151393884,-46.6346895341229,sao paulo,SP
969,1033,-23.53784452510254,-46.634192025535214,sao paulo,SP
970,1046,-23.545368575913177,-46.64318283002467,sao paulo,SP
971,1046,-23.54535489177092,-46.64401432180168,sao paulo,SP
972,1033,-23.540159399936574,-46.63548454731953,sao paulo,SP
973,1040,-23.540876706359263,-46.6382183104334,sao paulo,SP
974,1031,-23.538803228143564,-46.63400117583238,sao paulo,SP
975,1038,-23.54434011379765,-46.6405521865082,sao paulo,SP
976,1050,-23.54985418067981,-46.643139396906825,sao paulo,SP
977,1027,-23.53777113044608,-46.629418551907165,sao paulo,SP
978,1004,-23.54963705912052,-46.634056831669454,sao paulo,SP
979,1042,-23.54504537246811,-46.640187927145234,sao paulo,SP
980,1027,-23.538876611431725,-46.62859298320734,são paulo,SP
981,1046,-23.54510615208616,-46.64381018541167,sao paulo,SP
982,1050,-23.54985418067981,-46.643139396906825,são paulo,SP
983,1037,-23.54518734081604,-46.63785524104107,sao paulo,SP
984,1027,-23.53802389508915,-46.62946591534425,são paulo,SP
985,1001,-23.550497706907517,-46.63433817805407,sao paulo,SP
986,1012,-23.54774227061568,-46.63519853788446,sao paulo,SP
987,1033,-23.540796722482117,-46.63647342862273,sao paulo,SP
988,1048,-23.54717011601936,-46.639570390501504,sao paulo,SP
989,1050,-23.548722622251763,-46.64376241424774,sao paulo,SP
990,1020,-23.552494470713864,-46.631394,sao paulo,SP
991,1007,-23.55009663558197,-46.637934794477474,sao paulo,SP
992,1020,-23.552482452132203,-46.62938955675458,sao paulo,SP
993,1050,-23.54985418067981,-46.643139396906825,sao paulo,SP
994,1035,-23.54189541355524,-46.6410738923192,sao paulo,SP
995,1050,-23.5489498215419,-46.64192751526344,sao paulo,SP
996,1046,-23.545368575913177,-46.64318283002467,sao paulo,SP
997,1002,-23.548551065785627,-46.63507239078997,sao paulo,SP
998,1004,-23.550202089647414,-46.63522084915459,sao paulo,SP
999,1022,-23.544318781579957,-46.63085444477461,sao paulo,SP
