index,seller_id,seller_zip_code_prefix,seller_city,seller_state
772,4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,RS
773,fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,arinos,MG
774,23a0ffca143a15b9b5bbdb7d552f626a,13520,sao pedro,SP
775,32b8764b4ef628b53608fc34011fcc13,88504,lages,SC
776,e7df4cd29ab5abab70fb0783ddb53987,4122,sao paulo,SP
777,0432ead42b6c8a0bdf68154add917fdf,9320,maua,SP
778,7e959205cebc10adefcb331f934238a4,1223,sao paulo,SP
779,2a261b5b644fa05f4f2700eb93544f2c,13660,porto ferreira,SP
780,f680f85bee2d253556ac91be391d2c82,6365,carapicuiba,SP
781,3785b653b1b82de85ab47dd139938091,85640,ampere,PR
782,d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG
783,7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG
784,dc120d932ddf9d4dfb6fd68beefda622,83010,sao jose dos pinhais,PR
785,6902157ee16728322d61a1321fa79e58,1026,sao paulo,SP
786,f3041c2e75ec683697a6a5ea82192210,35680,itauna,MG
787,c54679b132454625907c773d273d4126,11443,guaruja,SP
788,d26aa40b90272d4843d63be7c1462c8d,3065,sao paulo,SP
789,a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,SC
790,bd697db56ff8e7c9cd1abeb7f72029b2,3533,sao paulo,SP
791,2aafae69bf4c41fbd94053d9413e87ee,91901,porto alegre,RS
792,483ca627d131e18f988349b1655c0acd,13800,mogi mirim,SP
793,1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC
794,e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,SC
795,4170f6a9367e6b5d6401d03ce6d54569,71906,brasilia df,DF
796,4e480be820e37de1444325ff358c9296,37410,tres coracoes,MG
797,6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP
798,3da38366e7bd9baf6369071f782ecdf0,60346,fortaleza,CE
799,e3e290b38963293022cdcd6db8328103,1403,sao paulo,SP
800,70b52a4cfc823994561b00bad161b4ed,2727,sao paulo,SP
801,c1552b1dab6e6f760950368ae61fb600,12215,sao jose dos campos,SP
802,596849622429351f47b32e6cae1055ff,8710,mogi das cruses,SP
803,e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,sao paulo,SP
804,bf0045791395e66460eb04749c68672a,4256,sao paulo,SP
805,718539d38d07dd351c76db862760e2e2,13088,campinas,SP
806,b76f4d90e85657a240495c876313adc5,13185,hortolandia,SP
807,979e9f8b5b39dd243a2550c8b05aecf0,4160,sao paulo,SP
808,22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,MG
809,0b90b6df587eb83608a64ea8b390cf07,87025,maringa,PR
810,9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,RJ
811,4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,SP
812,3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,SC
813,ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,PR
814,1927cdb9fa74f5270097f6250e8e8f34,17511,marilia,SP
815,8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR
816,679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,MG
817,acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,RS
818,20a7efa9721046319bdde5d60b6b5365,88790,laguna,SP
819,febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP
820,f3da5b2ff499efb8d4a6d371d175d7dd,2407,sao paulo,SP
821,436bf27f2f18474fc6047702e9f8a866,13041,campinas,SP
822,d2f3e277560ed4c6361284429b00f037,12942,atibaia,SP
823,cd843d4cf8ef32827de0396605163ba3,36071,juiz de fora,MG
824,67883baaae6134ee81b271a542613728,1310,sao paulo,SP
825,7dc9a3355bae96dd82008b313d3a456c,36213,dores de campos,MG
826,05e107217c7266362fd44b75b2cd4cc4,5353,sao paulo - sp,SP
827,1acde099eb406aa220b1169b188b42da,2532,sao paulo,SP
828,d97df38225e5abadaff1e72cb72b823c,9560,sao caetano do sul,SP
829,45213867cefbf2cd4c6177e10216a951,13603,araras,SP
830,61b893c57e33626afb104d4112b1be76,37142,divisa nova,MG
831,a420f60ff1aa9acc80d0e42959f2b313,5138,sao paulo,SP
832,ff4ea69c2a729e83e63c7579e4ef8170,7071,guarulhos,SP
833,fa5fdc4e4bb6bd1009ad0e4ac4096562,9111,santo andre,SP
834,916748bc99315c2d202898ae58b1617e,18040,sorocaba,SP
835,bc2ac6b95e1accce9858528ee566c17e,13085,campinas,SP
836,25debeafbce801fdd479539350185eee,17350,igaracu do tiete,SP
837,02c988090b766852e088c69d7fb3b551,13473,americana,SP
838,e5f9e61ceb5f523cc966e0f34095032f,88353,brusque,SC
839,ad97a199236354e53fcd91a5a913e9a2,88350,brusque,SC
840,3606774ec64634822d78dc2db6d37045,9510,sao caetano do sul,SP
841,94165aea8a35c3c21499cbcae239b16c,38412,uberlandia,MG
842,c8665a4dd081a2c436b1cd921079d0d9,14750,pitangueiras,SP
843,c7dcd301ecfe5ab7f778ac172cf74be7,30120,belo horizonte,MG
844,6c17baf138731a4aaacc3210adf2037b,14400,franca,SP
845,50c361bcf670d16f6df4d52de3dff924,4131,sao paulo,SP
846,32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,RJ
847,c1f12f926d0ba950578b4fa41115cbb6,4317,sao paulo,SP
848,8602a61d680a10a82cceeeda0d99ea3d,1001,sao paulo,SP
849,c3acdfac4e3e97ff87529454fbc03642,5705,sao paulo,SP
850,fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,PR
851,e63e8bfa530fb16910dd6956e592bb81,7160,guarulhos,SP
852,c4f7fee5b0db50e87766f5a4d1b1b758,18085,sorocaba,SP
853,d7485b33791774c36108f8c69602d48d,81020,curitiba,PR
854,515d781150feed28a6ac091bb0e3cb8c,79090,campo grande,MS
855,e908c0f3646e8b60375734a350d95d71,1226,sao paulo,SP
856,2646baaf662d4d92ac48f047e35db92d,3303,sao paulo,SP
857,13fa2a6c6b9d0f43cb588d7c82117a12,3567,sao paulo,SP
858,5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,SP
859,7c9130f5f3729edd32aa059141d92484,17400,garca,SP
860,e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP
861,33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS
862,640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP
863,d57e18d5f73c7ccb7f7339b61166898d,3613,sao paulo,SP
864,dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG
865,9d213f303afae4983637247556438ede,14940,ibitinga,SP
866,aadfe0417e61315688b6bd7043361e25,74340,goiania,GO
867,079d295dcbf06ee8bb1b65ba964eb2b6,2124,sao paulo,SP
868,55c26bcb609f480eb7868594245febb5,14910,tabatinga,SP
869,cbf09e831b0c11f6f23ffb51004db972,9726,sbc/sp,SP
870,7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR
871,933446e9a59dece7ae9175103820ca8f,81730,curitiba,PR
872,3f8247d0f772ffa58560e5c682521ad5,89211,joinville,SC
873,e46bc031f2c5bae4ccb40bb90712e9b4,5174,sao paulo,SP
874,4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA
875,fcba71d4d5db057f43249145e4eb1e27,13481,limeira,SP
876,c747d5b92c7648417faea95d36d763e8,61800,pacatuba,CE
877,715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP
878,1430239a858e7682bbc43b20758af153,4087,sao paulo,SP
879,bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ
880,d598f929fc44e1e38678e7f47250ec04,73801,formosa,GO
881,edc518ba25576a0188a0e8f2c3af186f,7023,guarulhos,SP
882,4c18691b6037662be2df78a765d98ab5,3167,sao paulo,SP
883,8f2b51a30523cdecddc2f179f351c7d6,4833,sao paulo,SP
884,6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ
885,95f83f51203c626648c875dd41874c7f,37564,borda da mata,MG
886,6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,PR
887,e7f3bf1ecd8526eb7f3b18059e6716e5,11680,ubatuba,SP
888,4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR
889,2089a6d640999f9b9141ac719b2af596,13566,sao carlos,SP
890,2a167ca73899c85001a837d8fb4962f6,37540,sao paulo,SP
891,458c6fa920810ce2492da71bc26d9eec,15813,catanduva,SP
892,7494d0dcba8551df6cf37f1b905dc2f7,11013,santos,SP
893,698f5fa55a5f73d0740e9d9a773e8093,20751,rio de janeiro,RJ
894,4f0d637c1197fd65405ebd755ac9f86b,6768,taboao da serra,SP
895,3969863bb8af7f72580b3b1ffd3a17b3,3550,sao paulo,SP
896,2a5b78b41cd05baeac8df54c6606b92c,35570,formiga,MG
897,1f7dfad2cb384ea4d2d7e1ffbd78c407,1139,sao paulo,SP
898,08f5819815f3d06545011850bd70f0a8,11075,santos,SP
899,b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS
900,b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,RJ
901,53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,BA
902,6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,MG
903,7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,rio claro,SP
904,dd88d13bea9e4c2bf47daf224f8141e5,95900,lajeado,RS
905,72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR
906,9e17b9d64683aebcbb9ee362d06463b4,14020,ribeirao preto,SP
907,b5bb2b985208834bd5bd86c7a402bbad,95800,venancio aires,RS
908,b1fecf4da1fa2689bccffa0121953643,79107,campo grande,MS
909,7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP
910,e595809a6c31ec4314fd06ef198c244d,88370,navegantes,SC
911,ba6b68b55fe8704377a7d43c8e5c0185,30130,belo horizonte,MG
912,b8114f2f589a6804810f04f99b36b498,9633,sao bernardo do campo,SP
913,83d7070a0b9a8b4625fa8682b819fabb,6717,cotia,SP
914,570d4583587a5fe2d47c7be89b91ad27,2220,sao paulo,SP
915,9591fc341b1bfb7ef561e2968ec6e011,4456,sao paulo,SP
916,0af977692321d895349eded183341d28,11070,santos,SP
917,b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP
918,5d9dc90a686a8fddacffab6bab5653a3,6513,santana de parnaiba,SP
919,cc80e2f693fa6e2408f47ccf62413fc1,81050,curitiba,PR
920,dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP
921,ace601496e211a664100321f038f50af,2372,sao paulo,SP
922,d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP
923,966cb4760537b1404caedd472cc610a5,9920,diadema,SP
924,d4a5e99e0dd915df64ba55a7fbd583fd,5041,sao paulo,SP
925,6bcb2352a2a0c38b845f598298ab9d26,87050,maringa,PR
926,2c2c9832d1bb38c5b0034a3b47d313ee,97050,santa maria,RS
927,f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF
928,b452cb0ae35044c4a53179c39f49fb06,18047,sorocaba,SP
929,0307f7565ff85b299b6e5ef162b1b1a9,15085,sao jose do rio preto,SP
930,ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP
931,3bfad056cf05c00dabe2f895925d83b1,6033,osasco,SP
932,9aa388272ee334b6ae07bc73706e254a,36886,muriae,MG
933,74bafed391319577bce6f4d2acc0589a,1311,sao paulo,SP
934,2b03ac196f5ed62ac483960fe0fa3b65,2510,sao paulo,SP
935,0b64bcdb0784abc139af04077d49a20e,92420,canoas,RS
936,0bfd0b434243adc5c2e1aa6baf19c6aa,22745,rio de janeiro,RJ
937,92d14edfb62ee5ae7fdff70b0f4e7233,9810,sao bernardo do campo,SP
938,5e105f5c9f63f5f1fd75d6cb942e55b1,15076,sao jose do rio preto,SP
939,2fb25ab44bdbeae6a4d816e0d0c9d500,27274,volta redonda,RJ
940,ed4311e67debd72b8610a5347a743087,7170,guarulhos,SP
941,5bf397d04035b5f45cc41e82ec106803,4144,sao paulo,SP
942,f9bbdd976532d50b7816d285a22bd01e,5319,sao paulo,SP
943,e3e15e2c0b9700561efac21c6be48066,5315,sao paulo,SP
944,a5bff0f43eb51f0cad7c37fac7244c8a,4827,sao paulo,SP
945,f52c2422904463fdd7741f99045fecb6,9230,santo andre/sao paulo,SP
946,14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS
947,1354d51653f645349064725ed204e85e,1230,sao paulo,SP
948,eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,messias targino,RN
949,5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ
950,bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,sao paulo,SP
951,391bbd13b6452244774beff1824006ed,13082,campinas,SP
952,c714262700f93defc16bf17a51a4cb23,2751,sao paulo,SP
953,bcd2d7510d58e293f20fad6438c1b314,81540,curitiba,PR
954,ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,SP
955,5c603ffb38cbbf25a0e0698941324143,37004,varginha,MG
956,2bd05d410a8fd26dc4184a15f4f2f588,31130,belo horizonte,MG
957,4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,RS
958,293dee954235e4e4e43f129313625ebe,72125,brasilia,DF
959,cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP
960,082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,SP
961,c286ec035ee04ba81c97508f0b5df544,81320,curitiba,PR
962,dd8a29ce82d5c705ba932d81494600a5,8220,sao paulo,SP
963,41da412d33e8da4f22baf55cb1bde82c,29260,domingos martins,ES
964,782f78b632a43875dd5b53e3e49c9564,13030,campinas,SP
965,28405831a29823802aa22c084cfd0649,3644,sao paulo,SP
966,fe19dce63ae80346207c6c55713d1023,38010,uberaba,MG
967,a67780aba9dd436e7ac0aa1f889e73ec,19027,presidente prudente,SP
968,d594982fd877af63ace38ea1fca27c76,1031,sao paulo,SP
969,dda37071807e404c5bb2a1590c66326f,3282,sao paulo,SP
970,5bc55dbe2f12b6af6d83ed46023e0dc8,35170,coronel fabriciano,MG
971,b1b3948701c5c72445495bd161b83a4c,3390,sao paulo,SP
972,4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,RS
973,6e13dd869aa7185f601c941423abcc8f,5311,sao paulo,SP
974,723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP
975,00ee68308b45bc5e2660cd833c3f81cc,3333,sao paulo,SP
976,1fbe10c70e30765ed1de86d9f7e98409,9320,maua,SP
977,001e6ad469a905060d959994f1b41e4f,24754,sao goncalo,RJ
978,685b870da5b52a710782c9c0fefbeb5b,9820,sao bernardo do campo,SP
979,701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP
980,f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,SP
981,f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP
982,cf8ab1616079e2793aa29d524df01bb1,4088,sao paulo,SP
983,160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,SP
984,61c36f0fc4a47f9532e5512b66668e62,7043,guarulhos,SP
985,59b22a78efb79a4797979612b885db36,38414,uberlandia,MG
986,553a440137d6e0cf776aee0bb83ac9f5,13481,limeira,SP
987,ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP
988,72bc2cce903c872fe376a8faaa81d237,4693,sao paulo,SP
989,65c255b299faf2d12050937cc219c46c,3060,sao paulo,SP
990,f09e26011d833ddab11593c1a097a92a,13632,pirassununga,SP
991,72c73be2b085b9d57650dd53eb2004c9,2116,sao paulo,SP
992,c2bda99904207edd1834f03e0022b007,8280,sao paulo,SP
993,3d4824f20035949c710eaf111f869d39,18015,sorocaba,SP
994,042573af89b6d931f672efaf789d8358,18015,sorocaba,SP
995,5b925e1d006e9476d738aa200751b73b,4567,sao paulo,SP
996,06bb3a2fe5e7b7a845b13e8fb91bd944,31844,belo horizonte,MG
997,5f5a58930c3c35f3b5af264f34fb8c85,14020,ribeirao preto,SP
998,fe2032dab1a61af8794248c8196565c9,13030,campinas,SP
999,3092c0b297aacfb4bb6e056ebe13b9b8,7402,aruja,SP
