tank_con_val,chk_time,MTRL_ID,MES_TK_ID
73131.8,2022/10/14 18:31,722,213
61293.8,2022/10/14 18:31,722,214
72316.1,2022/10/14 18:31,722,215
65364.5,2022/10/14 18:31,722,216
9512.76,2022/10/14 18:31,722,217
82.041,2022/10/14 18:31,343,303
82.041,2022/10/14 18:31,716,313
82,2022/10/14 18:31,716,318
82,2022/10/14 18:31,335,320
444.054,2022/10/14 19:50,542,355
18360,2022/10/15 1:21,560,563
78609.9,2022/10/15 1:21,560,205
10802.3,2022/10/15 1:20,558,204
10884.2,2022/10/15 1:21,560,204
22795.8,2022/10/15 6:00,560,204
78542,2022/10/15 6:00,560,205
8303.6,2022/10/15 6:00,722,551
8587.33,2022/10/15 6:00,722,552
8381.7,2022/10/15 6:00,722,553
8240.79,2022/10/15 6:00,722,554
8209.52,2022/10/15 6:00,722,555
8411.96,2022/10/15 6:00,722,556
20910.2,2022/10/15 6:00,560,559
20622.4,2022/10/15 6:00,560,560
75553.7,2022/10/15 6:00,722,212
75167.1,2022/10/15 6:00,722,213
73553.1,2022/10/15 6:00,722,214
74318,2022/10/15 6:00,722,215
5578,2022/10/15 6:00,560,564
18360,2022/10/15 6:00,560,563
67183.3,2022/10/15 6:00,722,216
9799.81,2022/10/15 6:00,722,217
3446.58,2022/10/15 6:00,343,303
5263.78,2022/10/15 6:00,343,304
5968.44,2022/10/15 6:00,716,313
7614.98,2022/10/15 6:00,716,318
6633.25,2022/10/15 6:00,335,320
436.203,2022/10/15 6:00,572,283
132.783,2022/10/15 6:00,542,352
219.031,2022/10/15 6:00,542,353
235.423,2022/10/15 6:00,542,354
441.897,2022/10/15 6:00,542,355
441.8,2022/10/15 9:16,542,355
3448.1,2022/10/15 10:35,343,303
17560,2022/10/15 14:17,560,205
100,2022/10/15 14:17,722,206
9786.2,2022/10/15 16:15,722,217
2384.8,2022/10/15 18:00,343,303
5267,2022/10/15 18:00,343,304
5976.1,2022/10/15 18:00,716,313
7688.9,2022/10/15 18:00,716,318
6543.2,2022/10/15 18:00,335,320
1437.6,2022/10/15 18:00,572,282
436.7,2022/10/15 18:00,572,283
132.9,2022/10/15 18:00,542,352
218.8,2022/10/15 18:00,542,353
235.8,2022/10/15 18:00,542,354
590.5,2022/10/15 18:00,542,355
8295.15,2022/10/15 18:00,722,551
8574.67,2022/10/15 18:00,722,552
8371.46,2022/10/15 18:00,722,553
8232.29,2022/10/15 18:00,722,554
8195.17,2022/10/15 18:00,722,555
8399.29,2022/10/15 18:00,722,556
4864.25,2022/10/15 18:00,560,559
4773.05,2022/10/15 18:00,560,560
55356.3,2022/10/15 18:00,560,204
74939.9,2022/10/15 18:00,560,205
2431.5,2022/10/15 18:00,722,206
75641.5,2022/10/15 18:00,722,212
75257.2,2022/10/15 18:00,722,213
73646.3,2022/10/15 18:00,722,214
72435.9,2022/10/15 18:00,722,215
67267.3,2022/10/15 18:00,722,216
10054.2,2022/10/15 18:00,722,217
609.582,2022/10/15 19:49,542,355
8866.02,2022/10/15 19:30,603,559
8983.16,2022/10/15 19:30,603,560
57851.7,2022/10/15 20:00,560,204
18360,2022/10/15 20:00,560,563
1699.17,2022/10/15 23:00,343,303
5101.48,2022/10/15 23:00,343,304
4721.08,2022/10/16 1:47,343,304
1437.6,2022/10/16 6:00,572,282
436.8,2022/10/16 6:00,572,283
131.7,2022/10/16 6:00,542,352
217.9,2022/10/16 6:00,542,353
234.5,2022/10/16 6:00,542,354
608.1,2022/10/16 6:00,542,355
57988.2,2022/10/16 6:00,560,204
68001.3,2022/10/16 6:00,560,205
8961.85,2022/10/16 6:00,722,206
-262.815,2022/10/16 6:00,722,212
73129.6,2022/10/16 6:00,722,213
61293.6,2022/10/16 6:00,722,214
72307.6,2022/10/16 6:00,722,215
65360.2,2022/10/16 6:00,722,216
1700.18,2022/10/16 6:00,343,303
4721.08,2022/10/16 6:00,343,304
82.041,2022/10/16 6:00,716,313
82,2022/10/16 6:00,716,318
6591.42,2022/10/16 6:00,335,320
57981.1,2022/10/15 22:06,560,204
71323.9,2022/10/15 22:06,560,205
5382.63,2022/10/15 22:06,722,206
-258.611,2022/10/15 22:06,722,212
73133.9,2022/10/15 22:06,722,213
61293.6,2022/10/15 22:06,722,214
72311.9,2022/10/15 22:06,722,215
65364.5,2022/10/15 22:06,722,216
-374.86,2022/10/15 22:06,722,217
82.041,2022/10/15 22:06,343,303
5155.9,2022/10/15 22:06,343,304
5849.34,2022/10/15 22:06,716,313
82,2022/10/15 22:06,716,318
6592.48,2022/10/15 22:06,335,320
5578,2022/10/16 6:00,560,564
18360,2022/10/16 6:00,560,563
8295.15,2022/10/16 6:00,722,551
8578.88,2022/10/16 6:00,722,552
8371.46,2022/10/16 6:00,722,553
8236.54,2022/10/16 6:00,722,554
8199.39,2022/10/16 6:00,722,555
8403.51,2022/10/16 6:00,722,556
3404.27,2022/10/16 6:00,560,559
3211.59,2022/10/16 6:00,560,560
67139.7,2022/10/16 7:35,560,205
10299.3,2022/10/16 7:35,560,206
10633.9,2022/10/16 6:00,722,217
611.446,2022/10/16 8:50,542,355
100.577,2022/10/16 8:20,558,207
57781,2022/10/16 8:35,560,204
100.577,2022/10/16 8:35,560,207
100,2022/10/16 6:00,560,205
1438,2022/10/16 18:00,572,282
436.361,2022/10/16 18:00,572,283
129.199,2022/10/16 18:00,542,352
216.159,2022/10/16 18:00,542,353
50010,2022/10/16 18:00,560,204
67148.8,2022/10/16 18:00,560,205
8887.44,2022/10/16 18:00,722,551
7998.03,2022/10/16 18:00,722,552
9111.95,2022/10/16 18:00,722,553
8572.55,2022/10/16 18:00,722,554
8199.4,2022/10/16 18:00,722,555
8397.55,2022/10/16 18:00,722,556
8846.84,2022/10/16 18:00,560,559
9003.16,2022/10/16 18:00,560,560
752.956,2022/10/16 18:00,542,355
10294.8,2022/10/16 18:00,722,206
5578,2022/10/16 18:00,560,564
18360,2022/10/16 18:00,560,563
6361.9,2022/10/16 18:00,560,207
75525.4,2022/10/16 18:00,722,212
75154,2022/10/16 18:00,722,213
73544.4,2022/10/16 18:00,722,214
72303.4,2022/10/16 18:00,722,215
67170.4,2022/10/16 18:00,722,216
10932.4,2022/10/16 18:00,722,217
1694.35,2022/10/16 18:00,343,303
4703.88,2022/10/16 18:00,343,304
5968.46,2022/10/16 18:00,716,313
7618.59,2022/10/16 18:00,716,318
6633.27,2022/10/16 18:00,335,320
774.271,2022/10/16 20:20,542,355
47154.1,2022/10/17 0:13,560,204
10128.9,2022/10/17 0:13,560,207
46988.2,2022/10/17 6:00,560,204
67148.7,2022/10/17 6:00,560,205
10303.8,2022/10/17 6:00,722,206
10099.9,2022/10/17 6:00,560,207
75529.9,2022/10/17 6:00,722,212
75162.7,2022/10/17 6:00,722,213
73544.5,2022/10/17 6:00,722,214
74305.1,2022/10/17 6:00,722,215
67179,2022/10/17 6:00,722,216
10936.7,2022/10/17 6:00,722,217
436.361,2022/10/17 6:00,572,283
1694.35,2022/10/17 6:00,343,303
4703.88,2022/10/17 6:00,343,304
5968.47,2022/10/17 6:00,716,313
7797.86,2022/10/17 6:00,716,318
6633.26,2022/10/17 6:00,335,320
128.046,2022/10/17 6:00,542,352
215.445,2022/10/17 6:00,542,353
231.635,2022/10/17 6:00,542,354
774.271,2022/10/17 6:00,542,355
233.145,2022/10/16 18:00,542,354
1436.25,2022/10/17 6:00,572,282
8891.67,2022/10/17 6:00,722,551
8006.47,2022/10/17 6:00,722,552
9116.21,2022/10/17 6:00,722,553
8585.3,2022/10/17 6:00,722,554
8203.64,2022/10/17 6:00,722,555
8397.56,2022/10/17 6:00,722,556
8846.82,2022/10/17 6:00,560,559
9014.14,2022/10/17 6:00,560,560
10936.7,2022/10/17 6:47,722,217
766.4,2022/10/17 9:00,542,355
769.2,2022/10/17 11:20,542,355
235,2022/10/17 11:20,542,354
1435.9,2022/10/17 18:00,572,282
436.8,2022/10/17 18:00,572,283
128.4,2022/10/17 18:00,542,352
213.8,2022/10/17 18:00,542,353
280.8,2022/10/17 18:00,542,354
769.6,2022/10/17 18:00,542,355
5578,2022/10/17 18:00,560,564
18360,2022/10/17 18:00,560,563
9424.64,2022/10/17 18:00,722,551
7509.34,2022/10/17 18:00,722,552
9126.54,2022/10/17 18:00,722,553
8595.52,2022/10/17 18:00,722,554
8212.72,2022/10/17 18:00,722,555
8410.9,2022/10/17 18:00,722,556
8857.74,2022/10/17 18:00,560,559
9018.66,2022/10/17 18:00,560,560
46997.2,2022/10/17 18:00,560,204
6829.5,2022/10/17 18:00,560,205
10393.9,2022/10/17 18:00,722,206
10114.3,2022/10/17 18:00,560,207
75653.1,2022/10/17 18:00,722,212
75271.5,2022/10/17 18:00,722,213
73655.7,2022/10/17 18:00,722,214
72442.7,2022/10/17 18:00,722,215
67285.8,2022/10/17 18:00,722,216
10954.9,2022/10/17 18:00,722,217
1694.67,2022/10/17 18:00,343,303
4822.8,2022/10/17 18:00,343,304
5967.41,2022/10/17 18:00,716,313
7692.6,2022/10/17 18:00,716,318
6542.3,2022/10/17 18:00,335,320
287.694,2022/10/17 19:50,542,354
1435.87,2022/10/15 6:00,572,282
47011.1,2022/10/18 6:00,560,204
67162.3,2022/10/18 6:00,560,205
9427.53,2022/10/18 6:00,722,551
7519.3,2022/10/18 6:00,722,552
9153.91,2022/10/18 6:00,722,553
8605.76,2022/10/18 6:00,722,554
8215.41,2022/10/18 6:00,722,555
8417.88,2022/10/18 6:00,722,556
8862.29,2022/10/18 6:00,560,559
9014.07,2022/10/18 6:00,560,560
10514.8,2022/10/18 6:00,722,206
10101.8,2022/10/18 6:00,560,207
5547,2022/10/18 6:00,560,564
18360,2022/10/18 6:00,560,563
75557.9,2022/10/18 6:00,722,212
75171.1,2022/10/18 6:00,722,213
73567.8,2022/10/18 6:00,722,214
72330.4,2022/10/18 6:00,722,215
67205.3,2022/10/18 6:00,722,216
10943.3,2022/10/18 6:00,722,217
1694.98,2022/10/18 6:00,343,303
4818.75,2022/10/18 6:00,343,304
5967.52,2022/10/18 6:00,716,313
1434.46,2022/10/18 6:00,572,282
435.367,2022/10/18 6:00,572,283
7618.06,2022/10/18 6:00,716,318
126.173,2022/10/18 6:00,542,352
213.317,2022/10/18 6:00,542,353
287.694,2022/10/18 6:00,542,354
6632.63,2022/10/18 6:00,335,320
774.271,2022/10/18 6:00,542,355
10484.9,2022/10/18 6:00,722,206
47001.8,2022/10/18 18:00,560,204
67157.6,2022/10/18 18:00,560,205
70484.1,2022/10/18 18:00,722,213
62549.6,2022/10/18 18:00,722,214
69483.1,2022/10/18 18:00,722,215
60057.8,2022/10/18 18:00,722,216
10648.4,2022/10/18 18:00,722,217
1695.61,2022/10/18 18:00,343,303
4815.52,2022/10/18 18:00,343,304
5967.23,2022/10/18 18:00,716,313
7796.77,2022/10/18 18:00,716,318
6630.16,2022/10/18 18:00,335,320
287.694,2022/10/18 11:21,542,354
1216.87,2022/10/18 18:00,572,282
435.533,2022/10/18 18:00,572,283
125.44,2022/10/18 18:00,542,352
214.025,2022/10/18 18:00,542,353
333.997,2022/10/18 18:00,542,354
773.015,2022/10/18 18:00,542,355
9059.31,2022/10/18 18:00,722,551
7795.75,2022/10/18 18:00,722,552
9211.08,2022/10/18 18:00,722,553
8624.51,2022/10/18 18:00,722,554
8212.84,2022/10/18 18:00,722,555
8419.58,2022/10/18 18:00,722,556
8858.61,2022/10/18 18:00,560,559
9024.06,2022/10/18 18:00,560,560
343.52,2022/10/18 20:10,542,354
5547,2022/10/19 6:00,560,564
18360,2022/10/19 6:00,560,563
8468.75,2022/10/19 6:00,722,551
8324.27,2022/10/19 6:00,722,552
9240.84,2022/10/19 6:00,722,553
8641.48,2022/10/19 6:00,722,554
8212.78,2022/10/19 6:00,722,555
8408.58,2022/10/19 6:00,722,556
8858.59,2022/10/19 6:00,560,559
9019.49,2022/10/19 6:00,560,560
46992.6,2022/10/19 6:00,560,204
67144,2022/10/19 6:00,560,205
10642.1,2022/10/19 6:00,722,217
1696.09,2022/10/19 6:00,343,303
4816.44,2022/10/19 6:00,343,304
5966.23,2022/10/19 6:00,716,313
7797.78,2022/10/19 6:00,716,318
6630.08,2022/10/19 6:00,335,320
1085,2022/10/19 6:00,572,282
435,2022/10/19 6:00,572,283
126.8,2022/10/19 6:00,542,352
214.6,2022/10/19 6:00,542,353
346.1,2022/10/19 6:00,542,354
770,2022/10/19 6:00,542,355
70481.2,2022/10/19 6:00,722,213
62548.2,2022/10/19 6:00,722,214
69484.3,2022/10/19 6:00,722,215
60040.7,2022/10/19 6:00,722,216
67122.1,2022/10/18 18:00,722,212
67079.6,2022/10/19 6:00,722,212
4667,2017/10/2 6:00,560,204
4778,2017/10/2 18:00,560,204
47006.6,2022/10/19 18:00,560,204
67153.1,2022/10/19 18:00,560,205
66995,2022/10/19 18:00,722,212
70485.4,2022/10/19 18:00,722,213
62548.2,2022/10/19 18:00,722,214
69484.4,2022/10/19 18:00,722,215
100,2022/10/19 18:00,560,564
100,2022/10/19 18:00,560,563
8456.1,2022/10/19 18:00,722,551
8311.61,2022/10/19 18:00,722,552
9232.34,2022/10/19 18:00,722,553
8632.99,2022/10/19 18:00,722,554
8183.22,2022/10/19 18:00,722,555
8400.13,2022/10/19 18:00,722,556
8835.79,2022/10/19 18:00,560,559
9021.36,2022/10/19 18:00,560,560
60040.8,2022/10/19 18:00,722,216
10642.1,2022/10/19 18:00,722,217
1696.09,2022/10/19 18:00,343,303
4816.44,2022/10/19 18:00,343,304
6019.92,2022/10/19 18:00,716,313
7797.23,2022/10/19 18:00,716,318
6630.08,2022/10/19 18:00,335,320
1086,2022/10/19 18:00,572,282
435.633,2022/10/19 18:00,572,283
126,2022/10/19 18:00,542,352
214,2022/10/19 18:00,542,353
345,2022/10/19 18:00,542,354
769,2022/10/19 18:00,542,355
6120.07,2022/10/19 17:46,716,313
6400.25,2022/10/19 19:41,716,313
320.952,2022/10/19 20:10,489,314
1085.8,2022/10/19 20:30,572,282
883,2022/10/20 6:00,572,282
135,2022/10/20 6:00,572,283
125,2022/10/20 6:00,542,352
213,2022/10/20 6:00,542,353
345,2022/10/20 6:00,542,354
769,2022/10/20 6:00,542,355
47006.4,2022/10/20 6:00,560,204
67148.5,2022/10/20 6:00,560,205
66837.9,2022/10/20 6:00,722,212
70386.8,2022/10/20 6:00,722,213
62543.9,2022/10/20 6:00,722,214
69479.9,2022/10/20 6:00,722,215
60036.4,2022/10/20 6:00,722,216
10642.1,2022/10/20 6:00,722,217
1696.73,2022/10/20 6:00,343,303
4817.37,2022/10/20 6:00,343,304
6400.24,2022/10/20 6:00,716,313
1617.96,2022/10/20 6:00,489,314
7796.68,2022/10/20 6:00,716,318
6629.76,2022/10/20 6:00,335,320
437.7,2022/10/20 13:50,572,283
8466.25,2022/10/20 6:00,722,551
8320.01,2022/10/20 6:00,722,552
9246.99,2022/10/20 6:00,722,553
8630.51,2022/10/20 6:00,722,554
8231.37,2022/10/20 6:00,722,555
8417.01,2022/10/20 6:00,722,556
8858.54,2022/10/20 6:00,560,559
9039.6,2022/10/20 6:00,560,560
5547,2022/10/20 6:00,560,564
18360,2022/10/20 6:00,560,563
562,2022/10/20 18:00,572,282
1103,2022/10/20 18:00,572,283
125,2022/10/20 18:00,542,352
212.611,2022/10/20 18:00,542,353
244,2022/10/20 18:00,542,354
770,2022/10/20 18:00,542,355
47001.9,2022/10/20 18:00,560,204
67157.6,2022/10/20 18:00,560,205
66837.9,2022/10/20 18:00,722,212
70390.9,2022/10/20 18:00,722,213
62539.7,2022/10/20 18:00,722,214
69480,2022/10/20 18:00,722,215
60032.2,2022/10/20 18:00,722,216
10642.1,2022/10/20 18:00,722,217
1696.73,2022/10/20 18:00,343,303
4817.37,2022/10/20 18:00,343,304
6400.25,2022/10/20 18:00,716,313
5031.64,2022/10/20 18:00,489,314
7796.68,2022/10/20 18:00,716,318
6629.76,2022/10/20 18:00,335,320
5547,2022/10/20 18:00,560,564
18360,2022/10/20 18:00,560,563
8460.29,2022/10/20 18:00,722,551
8307.35,2022/10/20 18:00,722,552
9274.89,2022/10/20 18:00,722,553
8624.45,2022/10/20 18:00,722,554
8201.81,2022/10/20 18:00,722,555
8404.33,2022/10/20 18:00,722,556
8842.17,2022/10/20 18:00,560,559
9012.23,2022/10/20 18:00,560,560
1469.8,2022/10/20 20:53,572,283
558,2022/10/20 20:53,572,282
1349.6,2022/10/21 1:10,572,282
7783.8,2022/10/21 5:10,489,314
47011.2,2022/10/21 6:00,560,204
67148.5,2022/10/21 6:00,560,205
66837.7,2022/10/21 6:00,722,212
70396.5,2022/10/21 6:00,722,213
62552.1,2022/10/21 6:00,722,214
69493.8,2022/10/21 6:00,722,215
60039.9,2022/10/21 6:00,722,216
10648.6,2022/10/21 6:00,722,217
1696.72,2022/10/21 6:00,343,303
4818.3,2022/10/21 6:00,343,304
6399.2,2022/10/21 6:00,716,313
7783.8,2022/10/21 6:00,489,314
7796.66,2022/10/21 6:00,716,318
6629.45,2022/10/21 6:00,335,320
8466.21,2022/10/21 6:00,722,551
8321.72,2022/10/21 6:00,722,552
9238.45,2022/10/21 6:00,722,553
8630.47,2022/10/21 6:00,722,554
8210.21,2022/10/21 6:00,722,555
8408.52,2022/10/21 6:00,722,556
8860.36,2022/10/21 6:00,560,559
9016.76,2022/10/21 6:00,560,560
1349.7,2022/10/21 6:00,572,282
1469.3,2022/10/21 6:00,572,283
124.3,2022/10/21 6:00,542,352
211.3,2022/10/21 6:00,542,353
343.5,2022/10/21 6:00,542,354
769.5,2022/10/21 6:00,542,355
5547,2022/10/21 6:00,560,564
18360,2022/10/21 6:00,560,563
8462.02,2022/10/21 18:00,722,551
8311.57,2022/10/21 18:00,722,552
9234.23,2022/10/21 18:00,722,553
8624.45,2022/10/21 18:00,722,554
8206.02,2022/10/21 18:00,722,555
8400.12,2022/10/21 18:00,722,556
8860.31,2022/10/21 18:00,560,559
9018.63,2022/10/21 18:00,560,560
5547,2022/10/21 18:00,560,564
18360,2022/10/21 18:00,560,563
47002.1,2022/10/21 18:00,560,204
67148.5,2022/10/21 18:00,560,205
66837.8,2022/10/21 18:00,722,212
69514.3,2022/10/21 18:00,722,213
62535.3,2022/10/21 18:00,722,214
69489.7,2022/10/21 18:00,722,215
60023.6,2022/10/21 18:00,722,216
10555.2,2022/10/21 18:00,722,217
1696.73,2022/10/21 18:00,343,303
4818.31,2022/10/21 18:00,343,304
6399.73,2022/10/21 18:00,716,313
7785.82,2022/10/21 18:00,489,314
7796.12,2022/10/21 18:00,716,318
6629.21,2022/10/21 18:00,335,320
1349.5,2022/10/21 18:00,572,282
1469.7,2022/10/21 18:00,572,283
123.6,2022/10/21 18:00,542,352
211.4,2022/10/21 18:00,542,353
343.1,2022/10/21 18:00,542,354
768.9,2022/10/21 18:00,542,355
287.478,2022/10/21 19:45,376,297
4710.25,2022/10/22 0:33,343,304
4593.47,2022/10/22 1:26,343,304
1347.99,2022/10/22 6:00,572,282
1466.78,2022/10/22 6:00,572,283
121.579,2022/10/22 6:00,542,352
210.505,2022/10/22 6:00,542,353
342.561,2022/10/22 6:00,542,354
773.015,2022/10/22 6:00,542,355
47001.9,2022/10/22 6:00,560,204
67139.4,2022/10/22 6:00,560,205
66837.7,2022/10/22 6:00,722,212
67876.5,2022/10/22 6:00,722,213
62543.6,2022/10/22 6:00,722,214
69501.8,2022/10/22 6:00,722,215
60027.1,2022/10/22 6:00,722,216
10546.8,2022/10/22 6:00,722,217
5547,2022/10/22 6:00,560,564
18360,2022/10/22 6:00,560,563
8461.96,2022/10/22 6:00,722,551
8313.24,2022/10/22 6:00,722,552
9238.42,2022/10/22 6:00,722,553
8626.19,2022/10/22 6:00,722,554
8207.68,2022/10/22 6:00,722,555
8406.03,2022/10/22 6:00,722,556
8857.6,2022/10/22 6:00,560,559
9018.6,2022/10/22 6:00,560,560
1401.88,2022/10/22 6:00,376,297
1697.04,2022/10/22 6:00,343,303
4593.46,2022/10/22 6:00,343,304
6398.67,2022/10/22 6:00,716,313
7784.81,2022/10/22 6:00,489,314
7797.14,2022/10/22 6:00,716,318
6628.37,2022/10/22 6:00,335,320
773.015,2022/10/22 9:20,542,355
70233.7,2022/10/22 6:00,722,213
46992.9,2022/10/22 18:00,560,204
67139.4,2022/10/22 18:00,560,205
66583.8,2022/10/22 18:00,722,212
69303.5,2022/10/22 18:00,722,213
62539.3,2022/10/22 18:00,722,214
69481.1,2022/10/22 18:00,722,215
60022.9,2022/10/22 18:00,722,216
10542.5,2022/10/22 18:00,722,217
1349.5,2022/10/22 18:00,572,282
3069.46,2022/10/22 18:00,376,297
1469.6,2022/10/22 18:00,572,283
1697.05,2022/10/22 18:00,343,303
4593.97,2022/10/22 18:00,343,304
122.6,2022/10/22 18:00,542,352
209.9,2022/10/22 18:00,542,353
6398.68,2022/10/22 18:00,716,313
342.1,2022/10/22 18:00,542,354
7797.13,2022/10/22 18:00,716,318
6628.91,2022/10/22 18:00,335,320
887.2,2022/10/22 18:00,542,355
7785.33,2022/10/22 18:00,489,314
5547,2022/10/22 18:00,560,564
18360,2022/10/22 18:00,560,563
8462,2022/10/22 18:00,722,551
8309.07,2022/10/22 18:00,722,552
9229.95,2022/10/22 18:00,722,553
8621.99,2022/10/22 18:00,722,554
7127.48,2022/10/22 18:00,722,555
7069.61,2022/10/22 18:00,722,556
1262.58,2022/10/22 18:00,722,557
1439.85,2022/10/22 18:00,722,558
8857.56,2022/10/22 18:00,560,559
9014,2022/10/22 18:00,560,560
3068.14,2022/10/22 17:59,376,297
899.7,2022/10/22 20:00,542,355
1349.5,2022/10/23 6:00,572,282
1349.6,2022/10/23 6:00,572,283
122.2,2022/10/23 6:00,542,352
209.6,2022/10/23 6:00,542,353
341.5,2022/10/23 6:00,542,354
899.4,2022/10/23 6:00,542,355
5547,2022/10/23 6:00,560,564
18360,2022/10/23 6:00,560,563
46992.8,2022/10/23 6:00,560,204
67152.9,2022/10/23 6:00,560,205
8457.73,2022/10/23 6:00,722,551
8313.24,2022/10/23 6:00,722,552
9234.18,2022/10/23 6:00,722,553
8664.5,2022/10/23 6:00,722,554
7146.75,2022/10/23 6:00,722,555
7249.79,2022/10/23 6:00,722,556
1406.8,2022/10/23 6:00,722,557
1398.2,2022/10/23 6:00,722,558
8853.01,2022/10/23 6:00,560,559
9018.55,2022/10/23 6:00,560,560
66597.2,2022/10/23 6:00,722,212
69306.1,2022/10/23 6:00,722,213
64571.9,2022/10/23 6:00,722,214
69476.7,2022/10/23 6:00,722,215
60022.8,2022/10/23 6:00,722,216
10538.3,2022/10/23 6:00,722,217
3076.92,2022/10/23 6:00,376,297
1697.04,2022/10/23 6:00,343,303
4593.46,2022/10/23 6:00,343,304
6398.68,2022/10/23 6:00,716,313
7783.8,2022/10/23 6:00,489,314
7796.59,2022/10/23 6:00,716,318
6628.37,2022/10/23 6:00,335,320
899,2022/10/23 9:05,542,355
3082.77,2022/10/23 14:27,376,297
65981.7,2022/10/23 16:47,722,212
69127.2,2022/10/23 17:40,722,213
7772.1,2022/10/23 18:00,722,551
8309.02,2022/10/23 18:00,722,552
8527.2,2022/10/23 18:00,722,553
8519.81,2022/10/23 18:00,722,554
7145.25,2022/10/23 18:00,722,555
7254.03,2022/10/23 18:00,722,556
8875.82,2022/10/23 18:00,560,559
8895.48,2022/10/23 18:00,560,560
46992.7,2022/10/23 18:00,560,204
67162,2022/10/23 18:00,560,205
65964.9,2022/10/23 18:00,722,212
69131.4,2022/10/23 18:00,722,213
62535.1,2022/10/23 18:00,722,214
60031.4,2022/10/23 18:00,722,216
10546.7,2022/10/23 18:00,722,217
3697.88,2022/10/23 18:00,376,297
1697.05,2022/10/23 18:00,343,303
7796.58,2022/10/23 18:00,716,318
6629.45,2022/10/23 18:00,335,320
7784.81,2022/10/23 18:00,489,314
6398.68,2022/10/23 18:00,716,313
1350,2022/10/23 18:00,572,282
1345.9,2022/10/23 18:00,572,283
121.5,2022/10/23 18:00,542,352
209,2022/10/23 18:00,542,353
341,2022/10/23 18:00,542,354
964.2,2022/10/23 18:00,542,355
974.59,2022/10/23 19:50,542,355
5518.18,2022/10/24 5:10,376,297
1349.5,2022/10/24 6:00,572,282
1130.1,2022/10/24 6:00,572,283
121.2,2022/10/24 6:00,542,352
208.1,2022/10/24 6:00,542,353
339.5,2022/10/24 6:00,542,354
974.3,2022/10/24 6:00,542,355
7686.45,2022/10/23 20:25,722,556
7607.29,2022/10/23 20:25,722,555
8600.42,2022/10/23 20:25,560,559
8624.08,2022/10/23 20:25,560,560
18360,2022/10/24 6:00,560,563
7777.94,2022/10/24 6:00,722,551
8319.19,2022/10/24 6:00,722,552
8546.89,2022/10/24 6:00,722,553
8519.78,2022/10/24 6:00,722,554
47006.7,2022/10/24 6:40,560,204
67157.4,2022/10/24 6:40,560,205
64250.7,2022/10/24 6:40,722,212
69135.5,2022/10/24 6:40,722,213
62543.5,2022/10/24 6:40,722,214
69480.9,2022/10/24 6:40,722,215
60027,2022/10/24 6:40,722,216
10551,2022/10/24 6:40,722,217
82.041,2022/10/24 6:40,376,297
82.041,2022/10/24 6:40,716,313
82.041,2022/10/24 6:40,489,314
82,2022/10/24 6:40,716,318
82,2022/10/24 6:40,335,320
47006.7,2022/10/24 6:00,560,204
67157.4,2022/10/24 6:00,560,205
65940.4,2022/10/24 6:00,722,212
69131.4,2022/10/24 6:00,722,213
62539.2,2022/10/24 6:00,722,214
69058.5,2022/10/24 6:00,722,215
60022.8,2022/10/24 6:00,722,216
10551,2022/10/24 6:00,722,217
5518.17,2022/10/24 6:00,376,297
1697.04,2022/10/24 6:00,343,303
4594.36,2022/10/24 6:00,343,304
6398.16,2022/10/24 6:00,716,313
7784.31,2022/10/24 6:00,489,314
7797.11,2022/10/24 6:00,716,318
6628.37,2022/10/24 6:00,335,320
4593.97,2022/10/23 18:00,343,304
974.19,2022/10/24 10:06,542,355
100,2022/10/21 18:00,456,335
100.001,2022/10/24 12:10,456,335
100,2022/10/18 18:00,560,206
100,2022/10/18 18:00,560,207
100,2022/10/1 18:00,558,208
100,2022/10/1 18:00,558,211
100,2022/6/28 6:00,321,224
100,2022/10/1 18:00,441,403
7759.42,2022/10/24 18:00,722,551
8309.01,2022/10/24 18:00,722,552
8529.86,2022/10/24 18:00,722,553
8519.78,2022/10/24 18:00,722,554
58679.4,2022/10/24 18:00,722,555
59149,2022/10/24 18:00,722,556
1406.8,2022/10/24 18:00,722,557
1398.2,2022/10/24 18:00,722,558
61737.9,2022/10/24 18:00,560,559
61375.9,2022/10/24 18:00,560,560
18360,2022/10/24 18:00,560,563
1406.45,2022/10/23 18:00,722,557
1398.2,2022/10/23 18:00,722,558
47006.7,2022/10/24 18:00,560,204
67162,2022/10/24 18:00,560,205
65744.3,2022/10/24 18:00,722,212
69144.1,2022/10/24 18:00,722,213
62272.8,2022/10/24 18:00,722,214
69481,2022/10/24 18:00,722,215
60031.4,2022/10/24 18:00,722,216
10555.2,2022/10/24 18:00,722,217
5518.61,2022/10/24 18:00,376,297
1697.04,2022/10/24 18:00,343,303
4594.87,2022/10/24 18:00,343,304
6398.68,2022/10/24 18:00,716,313
7785.82,2022/10/24 18:00,489,314
7788.07,2022/10/24 18:00,716,318
6628.91,2022/10/24 18:00,335,320
1350.6,2022/10/24 18:00,572,282
1112.3,2022/10/24 18:00,572,283
100.001,2022/10/24 18:00,456,335
120.5,2022/10/24 18:00,542,352
207.8,2022/10/24 18:00,542,353
339.5,2022/10/24 18:00,542,354
1050.2,2022/10/24 18:00,542,355
69476.8,2022/10/23 18:00,722,215
1419.46,2022/10/24 6:00,722,557
1398.2,2022/10/24 6:00,722,558
5463.4,2022/10/23 21:50,560,564
28025.1,2022/10/24 6:00,722,555
28357.8,2022/10/24 6:00,722,556
