begin_shift_time,NODE_ID,inout_name,amount,page_type
2023/4/3 6:00,351,in,153.359,ZU
2023/4/3 6:00,381,out,160.949,ZU
2023/4/3 6:00,314,out,112.799,ZU
2023/4/3 6:00,328,out,108.469,ZU
2023/4/3 6:00,382,out,937.349,ZU
2023/4/3 6:00,400,in,1130.43,ZU
2023/4/3 6:00,383,out,1872.06,ZU
2023/4/3 6:00,394,in,1861.52,ZU
2023/4/3 6:00,387,consume,236.879,ZU
2023/4/3 6:00,388,out,236.879,ZU
2023/4/3 6:00,327,out,216.679,ZU
2023/4/3 6:00,353,in,194.769,ZU
2023/4/3 6:00,283,out,1613.34,ZU
2023/4/3 6:00,296,out,1836.76,ZU
2023/4/3 6:00,309,in,49.889,ZU
2023/4/3 6:00,323,in,45.189,ZU
2023/4/3 6:00,329,out,419.739,ZU
2023/4/3 6:00,468,in,623.139,ZU
2023/4/3 6:00,471,out,818.569,ZU
2023/4/3 6:00,505,in,4200.85,ZU
2023/4/3 6:00,285,out,1079.86,ZU
2023/4/3 6:00,288,out,534.649,ZU
2023/4/3 6:00,298,out,1699.92,ZU
2023/4/3 6:00,299,out,710.199,ZU
2023/4/3 6:00,301,out,599.829,ZU
2023/4/3 6:00,374,out,0,ZU
2023/4/3 6:00,430,in,1150.13,ZU
2023/4/3 6:00,431,in,2799.65,ZU
2023/4/3 6:00,291,out,3566.28,ZU
2023/4/3 6:00,304,out,3829.44,ZU
2023/4/3 6:00,306,in,3553.86,ZU
2023/4/3 6:00,320,in,3514.04,ZU
2023/4/3 6:00,290,out,1450.54,ZU
2023/4/3 6:00,303,out,1159.1,ZU
2023/4/3 6:00,317,out,689.779,ZU
2023/4/3 6:00,331,out,705.779,ZU
2023/4/3 6:00,365,in,1257.2,ZU
2023/4/3 6:00,367,in,311.979,ZU
2023/4/3 6:00,313,out,225.489,ZU
2023/4/3 6:00,352,in,139.929,ZU
2023/4/3 6:00,419,in,2700.28,ZU
2023/4/3 6:00,434,out,1126.16,ZU
2023/4/3 6:00,435,out,476.799,ZU
2023/4/3 6:00,436,out,1018.66,ZU
2023/4/3 6:00,346,out,385.849,ZU
2023/4/3 6:00,408,in,136.779,ZU
2023/4/3 6:00,93,out,216.404,ZU
2023/4/3 6:00,373,out,4006.4,ZU
2023/4/3 6:00,377,in,2945.88,ZU
2023/4/3 6:00,458,out,27.439,ZU
2023/4/3 6:00,380,in,0,ZU
2023/4/3 6:00,401,out,29.699,ZU
2023/4/3 6:00,528,in,793.359,ZU
2023/4/3 6:00,532,out,794.379,ZU
2023/4/3 6:00,482,in,227.269,ZU
2023/4/3 6:00,525,out,301.849,ZU
2023/4/3 6:00,287,out,29.959,ZU
2023/4/3 6:00,300,out,41.559,ZU
2023/4/3 6:00,308,in,50.299,ZU
2023/4/3 6:00,322,in,0,ZU
2023/4/3 6:00,379,in,28.689,ZU
2023/4/3 6:00,395,out,28.689,ZU
2023/4/3 6:00,289,out,1412.45,ZU
2023/4/3 6:00,302,out,2722.57,ZU
2023/4/3 6:00,451,in,1197.16,ZU
2023/4/3 6:00,452,in,2765.11,ZU
2023/4/3 6:00,524,out,263.889,ZU
2023/4/3 6:00,629,in,25.9005,ZU
2023/4/3 6:00,494,out,2860.02,ZU
2023/4/3 6:00,503,out,2978.74,ZU
2023/4/3 6:00,514,in,5704.1,ZU
2023/4/3 6:00,343,out,266.449,ZU
2023/4/3 6:00,344,out,219.259,ZU
2023/4/3 6:00,348,out,157.269,ZU
2023/4/3 6:00,354,in,96.689,ZU
2023/4/3 6:00,362,out,56.949,ZU
2023/4/3 6:00,411,out,153.739,ZU
2023/4/3 6:00,492,out,179.809,ZU
2023/4/3 6:00,502,out,191.239,ZU
2023/4/3 6:00,623,in,4152.54,ZU
2023/4/3 6:00,402,out,659.829,ZU
2023/4/3 6:00,405,in,658.369,ZU
2023/4/3 6:00,527,in,1667.29,ZU
2023/4/3 6:00,531,out,1711.5,ZU
2023/4/3 6:00,690,out,140.758,ZU
2023/4/3 6:00,691,out,82.4619,ZU
2023/4/3 6:00,692,out,60.3625,ZU
2023/4/3 6:00,81,out,63.8814,ZU
2023/4/3 6:00,81,out,46.043,ZU
2023/4/3 6:00,81,out,119.329,ZU
2023/4/3 6:00,279,in,10848.5,ZU
2023/4/3 6:00,595,out,555.729,ZU
2023/4/3 6:00,134,out,0,ZU
2023/4/3 6:00,293,in,13643.7,ZU
2023/4/3 6:00,397,out,1858.61,ZU
2023/4/3 6:00,606,out,217.904,ZU
2023/4/3 6:00,621,in,452.459,ZU
2023/4/3 6:00,284,out,694.029,ZU
2023/4/3 6:00,297,out,1086.53,ZU
2023/4/3 6:00,443,in,242.439,ZU
2023/4/3 6:00,444,in,1493.11,ZU
2023/4/3 6:00,404,out,325.189,ZU
2023/4/3 6:00,641,out,1382.72,ZU
2023/4/3 6:00,668,in,2601.99,ZU
2023/4/3 6:00,118,out,195.785,ZU
2023/4/3 6:00,90,out,59.4535,ZU
2023/4/3 6:00,117,out,122.364,ZU
2023/4/3 6:00,378,in,1002.2,ZU
2023/4/3 6:00,543,out,178.069,ZU
2023/4/3 6:00,552,out,194.259,ZU
2023/4/3 6:00,558,out,181.079,ZU
2023/4/3 6:00,575,out,80.469,ZU
2023/4/3 6:00,594,in,555.729,ZU
2023/4/3 6:00,604,in,95.2268,ZU
2023/4/3 6:00,121,out,39.2725,ZU
2023/4/3 6:00,422,out,2898.69,ZU
2023/4/3 6:00,437,out,700.139,ZU
2023/4/3 6:00,438,out,697.449,ZU
2023/4/3 6:00,447,out,1701.2,ZU
2023/4/3 6:00,456,out,0,ZU
2023/4/3 6:00,457,out,1625.83,ZU
2023/4/3 6:00,366,in,2583.4,ZU
2023/4/3 6:00,108,out,6259.65,ZU
2023/4/3 6:00,107,out,7538.28,ZU
2023/4/3 6:00,120,out,188.454,ZU
2023/4/3 6:00,106,out,2156.15,ZU
2023/4/3 6:00,82,out,51.4783,ZU
2023/4/3 6:00,82,out,39.3344,ZU
2023/4/3 6:00,610,in,671.31,ZU
2023/4/3 6:00,469,in,229.629,ZU
2023/4/3 6:00,520,out,2946.11,ZU
2023/4/3 6:00,119,out,164.908,ZU
2023/4/3 6:00,95,out,233.323,ZU
2023/4/3 6:00,83,out,175.806,ZU
2023/4/3 6:00,109,out,1945.21,ZU
2023/4/3 6:00,89,out,270.773,ZU
2023/4/3 6:00,644,out,65.9348,ZU
2023/4/3 6:00,618,out,56.6884,ZU
2023/4/3 6:00,88,out,162.972,ZU
2023/4/3 6:00,599,out,164.474,ZU
2023/4/3 6:00,650,out,247.074,ZU
2023/4/3 6:00,627,in,66.4554,ZU
2023/4/3 6:00,85,out,68.9161,ZU
2023/4/3 6:00,86,out,717.879,ZU
2023/4/3 6:00,318,out,1195.88,ZU
2023/4/3 6:00,332,out,1173.48,ZU
2023/4/3 6:00,711,in,4555.88,ZU
2023/4/3 6:00,533,out,0,ZU
2023/4/3 6:00,478,out,697.429,ZU
2023/4/3 6:00,620,in,3314.13,ZU
2023/4/3 6:00,386,out,163.319,ZU
2023/4/3 6:00,410,out,752.369,ZU
2023/4/3 6:00,477,out,179.399,ZU
2023/4/3 6:00,345,out,82.689,ZU
2023/4/3 6:00,403,out,188.979,ZU
2023/4/3 6:00,523,out,898.409,ZU
2023/4/3 6:00,102,in,200.03,ZU
2023/4/3 6:00,521,out,1001.44,ZU
2023/4/3 6:00,686,out,0,ZU
2023/4/3 6:00,80,out,0,ZU
2023/4/3 6:00,687,out,770.379,ZU
2023/4/3 6:00,127,out,770.379,ZU
2023/4/3 6:00,657,out,25.8745,ZU
2023/4/3 6:00,122,out,0,ZU
2023/4/3 6:00,481,in,94.689,ZU
2023/4/3 6:00,642,out,154.487,ZU
2023/4/3 6:00,654,in,0,ZU
2023/4/3 6:00,542,in,0,ZU
2023/4/3 6:00,551,in,0,ZU
2023/4/3 6:00,560,in,0,ZU
2023/4/3 6:00,567,in,0,ZU
2023/4/3 6:00,574,in,0,ZU
2023/4/3 6:00,701,out,69.865,ZU
2023/4/3 6:00,356,in,27.999,ZU
2023/4/3 6:00,357,in,26.289,ZU
2023/4/3 6:00,368,in,79.359,ZU
2023/4/3 6:00,392,in,30.539,ZU
2023/4/3 6:00,449,in,145.639,ZU
2023/4/3 6:00,506,in,28.669,ZU
2023/4/3 6:00,683,out,14372.8,ZU
2023/4/3 6:00,605,in,0,ZU
2023/4/3 6:00,598,in,26.4826,ZU
2023/4/3 6:00,667,in,0,ZU
2023/4/3 6:00,517,in,45.809,ZU
2023/4/3 6:00,616,out,45.8489,ZU
2023/4/3 6:00,516,in,221.469,ZU
2023/4/3 6:00,651,out,221.757,ZU
2023/4/3 6:00,407,in,146.299,ZU
2023/4/3 6:00,607,out,146.891,ZU
2023/4/3 6:00,615,out,1382.8,ZU
2023/4/3 6:00,612,in,1346.07,ZU
2023/4/3 6:00,614,out,4363.02,ZU
2023/4/3 6:00,611,in,2378.91,ZU
2023/4/3 6:00,608,out,72.5437,ZU
2023/4/3 6:00,600,out,913.782,ZU
2023/4/3 6:00,603,in,889.752,ZU
2023/4/3 6:00,617,out,621.166,ZU
2023/4/3 6:00,643,out,452.15,ZU
2023/4/3 6:00,649,out,144.625,ZU
2023/4/3 6:00,645,out,469.463,ZU
2023/4/3 6:00,639,out,1112.12,ZU
2023/4/3 6:00,358,out,82.629,ZU
2023/4/3 6:00,665,out,2,ZU
2023/4/3 6:00,628,in,120.103,ZU
2023/4/3 6:00,640,out,2319.46,ZU
2023/4/3 6:00,652,in,1904.97,ZU
2023/4/3 6:00,658,in,2905.23,ZU
2023/4/3 6:00,609,in,727.622,ZU
2023/4/3 6:00,689,out,2174.74,ZU
2023/4/3 6:00,679,in,2138.39,ZU
2023/4/3 6:00,655,out,29.9424,ZU
2023/4/3 6:00,633,in,29.9424,ZU
2023/4/3 6:00,656,out,102.134,ZU
2023/4/3 6:00,699,in,102.134,ZU
2023/4/3 6:00,672,out,0,ZU
2023/4/3 6:00,661,in,0,ZU
2023/4/3 6:00,669,out,-30.3886,ZU
2023/4/3 6:00,697,in,-30.3886,ZU
2023/4/3 6:00,670,out,0,ZU
2023/4/3 6:00,622,in,29.0875,ZU
2023/4/3 6:00,646,out,35.6908,ZU
2023/4/3 6:00,648,in,35.6908,ZU
2023/4/3 6:00,662,out,542.998,ZU
2023/4/3 6:00,700,in,542.998,ZU
2023/4/3 6:00,602,out,27.2208,ZU
2023/4/3 6:00,631,in,27.2208,ZU
2023/4/3 6:00,601,out,59.9784,ZU
2023/4/3 6:00,739,in,58.0367,ZU
2023/4/3 6:00,671,out,25.9261,ZU
2023/4/3 6:00,737,in,26.3663,ZU
2023/4/3 6:00,619,out,58.7318,ZU
2023/4/3 6:00,613,consume,58.7318,ZU
2023/4/3 6:00,664,out,26.0392,ZU
2023/4/3 6:00,632,in,26.1994,ZU
2023/4/3 6:00,347,out,445.889,ZU
2023/4/3 6:00,359,out,135.219,ZU
2023/4/3 6:00,526,out,338.389,ZU
2023/4/3 6:00,624,in,2204.2,ZU
2023/4/3 6:00,718,in,0,ZU
2023/4/3 6:00,653,in,1,ZU
2023/4/3 6:00,659,in,77.1726,ZU
2023/4/3 6:00,597,in,493.819,ZU
2023/4/3 6:00,647,in,458.104,ZU
2023/4/3 6:00,279,in,10848.5,NODE
2023/4/3 6:00,280,in,249.269,NODE
2023/4/3 6:00,281,out,31.569,NODE
2023/4/3 6:00,282,out,146.609,NODE
2023/4/3 6:00,283,out,1613.34,NODE
2023/4/3 6:00,284,out,694.029,NODE
2023/4/3 6:00,285,out,1079.86,NODE
2023/4/3 6:00,286,out,771.439,NODE
2023/4/3 6:00,287,out,29.959,NODE
2023/4/3 6:00,288,out,534.649,NODE
2023/4/3 6:00,289,out,1412.45,NODE
2023/4/3 6:00,290,out,1450.54,NODE
2023/4/3 6:00,291,out,3566.28,NODE
2023/4/3 6:00,292,consume,50.499,NODE
2023/4/3 6:00,306,in,3553.86,NODE
2023/4/3 6:00,307,in,35.989,NODE
2023/4/3 6:00,308,in,50.299,NODE
2023/4/3 6:00,309,in,49.889,NODE
2023/4/3 6:00,310,in,0,NODE
2023/4/3 6:00,312,out,0,NODE
2023/4/3 6:00,313,out,225.489,NODE
2023/4/3 6:00,314,out,112.799,NODE
2023/4/3 6:00,315,out,389.889,NODE
2023/4/3 6:00,316,out,1112.53,NODE
2023/4/3 6:00,317,out,689.779,NODE
2023/4/3 6:00,318,out,1195.88,NODE
2023/4/3 6:00,319,consume,101.349,NODE
2023/4/3 6:00,707,out,41.309,NODE
2023/4/3 6:00,351,in,153.359,NODE
2023/4/3 6:00,352,in,139.929,NODE
2023/4/3 6:00,353,in,194.769,NODE
2023/4/3 6:00,354,in,96.689,NODE
2023/4/3 6:00,355,in,30.759,NODE
2023/4/3 6:00,356,in,27.999,NODE
2023/4/3 6:00,357,in,26.289,NODE
2023/4/3 6:00,358,out,82.629,NODE
2023/4/3 6:00,359,out,135.219,NODE
2023/4/3 6:00,360,out,308.999,NODE
2023/4/3 6:00,361,out,30.849,NODE
2023/4/3 6:00,362,out,56.949,NODE
2023/4/3 6:00,363,out,29.259,NODE
2023/4/3 6:00,364,out,25.889,NODE
2023/4/3 6:00,334,in,164.279,NODE
2023/4/3 6:00,335,in,693.069,NODE
2023/4/3 6:00,336,in,266.029,NODE
2023/4/3 6:00,337,in,648.799,NODE
2023/4/3 6:00,338,in,89.989,NODE
2023/4/3 6:00,339,in,25.939,NODE
2023/4/3 6:00,340,in,0,NODE
2023/4/3 6:00,341,out,31.079,NODE
2023/4/3 6:00,342,out,312.739,NODE
2023/4/3 6:00,343,out,266.449,NODE
2023/4/3 6:00,344,out,219.259,NODE
2023/4/3 6:00,345,out,82.689,NODE
2023/4/3 6:00,346,out,385.849,NODE
2023/4/3 6:00,347,out,445.889,NODE
2023/4/3 6:00,348,out,157.269,NODE
2023/4/3 6:00,349,out,30.969,NODE
2023/4/3 6:00,350,out,0,NODE
2023/4/3 6:00,709,out,59.429,NODE
2023/4/3 6:00,293,in,13643.7,NODE
2023/4/3 6:00,294,out,33.219,NODE
2023/4/3 6:00,295,out,110.949,NODE
2023/4/3 6:00,296,out,1836.76,NODE
2023/4/3 6:00,297,out,1086.53,NODE
2023/4/3 6:00,298,out,1699.92,NODE
2023/4/3 6:00,299,out,710.199,NODE
2023/4/3 6:00,300,out,41.559,NODE
2023/4/3 6:00,301,out,599.829,NODE
2023/4/3 6:00,302,out,2722.57,NODE
2023/4/3 6:00,303,out,1159.1,NODE
2023/4/3 6:00,304,out,3829.44,NODE
2023/4/3 6:00,305,consume,25.919,NODE
2023/4/3 6:00,320,in,3514.04,NODE
2023/4/3 6:00,321,in,38.909,NODE
2023/4/3 6:00,322,in,0,NODE
2023/4/3 6:00,323,in,45.189,NODE
2023/4/3 6:00,324,in,0,NODE
2023/4/3 6:00,326,out,0,NODE
2023/4/3 6:00,327,out,216.679,NODE
2023/4/3 6:00,328,out,108.469,NODE
2023/4/3 6:00,329,out,419.739,NODE
2023/4/3 6:00,330,out,1020.26,NODE
2023/4/3 6:00,331,out,705.779,NODE
2023/4/3 6:00,332,out,1173.48,NODE
2023/4/3 6:00,333,consume,100.449,NODE
2023/4/3 6:00,708,out,57.249,NODE
2023/4/3 6:00,365,in,1257.2,NODE
2023/4/3 6:00,366,in,2583.4,NODE
2023/4/3 6:00,367,in,311.979,NODE
2023/4/3 6:00,368,in,79.359,NODE
2023/4/3 6:00,369,consume,29.989,NODE
2023/4/3 6:00,370,out,37.719,NODE
2023/4/3 6:00,371,out,38.849,NODE
2023/4/3 6:00,372,out,82.949,NODE
2023/4/3 6:00,373,out,4006.4,NODE
2023/4/3 6:00,374,out,0,NODE
2023/4/3 6:00,375,out,26.369,NODE
2023/4/3 6:00,376,out,0,NODE
2023/4/3 6:00,722,out,75.879,NODE
2023/4/3 6:00,377,in,2945.88,NODE
2023/4/3 6:00,378,in,1002.2,NODE
2023/4/3 6:00,379,in,28.689,NODE
2023/4/3 6:00,380,in,0,NODE
2023/4/3 6:00,381,out,160.949,NODE
2023/4/3 6:00,382,out,937.349,NODE
2023/4/3 6:00,383,out,1872.06,NODE
2023/4/3 6:00,384,out,192.519,NODE
2023/4/3 6:00,385,out,497.519,NODE
2023/4/3 6:00,386,out,163.319,NODE
2023/4/3 6:00,387,consume,236.879,NODE
2023/4/3 6:00,388,out,236.879,NODE
2023/4/3 6:00,392,in,30.539,NODE
2023/4/3 6:00,393,consume,48.439,NODE
2023/4/3 6:00,394,in,1861.52,NODE
2023/4/3 6:00,395,out,28.689,NODE
2023/4/3 6:00,396,out,37.249,NODE
2023/4/3 6:00,397,out,1858.61,NODE
2023/4/3 6:00,398,out,0,NODE
2023/4/3 6:00,400,in,1130.43,NODE
2023/4/3 6:00,401,out,29.699,NODE
2023/4/3 6:00,402,out,659.829,NODE
2023/4/3 6:00,403,out,188.979,NODE
2023/4/3 6:00,404,out,325.189,NODE
2023/4/3 6:00,405,in,658.369,NODE
2023/4/3 6:00,406,in,25.919,NODE
2023/4/3 6:00,407,in,146.299,NODE
2023/4/3 6:00,408,in,136.779,NODE
2023/4/3 6:00,409,out,31.329,NODE
2023/4/3 6:00,410,out,752.369,NODE
2023/4/3 6:00,411,out,153.739,NODE
2023/4/3 6:00,412,out,0,NODE
2023/4/3 6:00,413,out,0,NODE
2023/4/3 6:00,449,in,145.639,NODE
2023/4/3 6:00,450,consume,98.969,NODE
2023/4/3 6:00,451,in,1197.16,NODE
2023/4/3 6:00,452,in,2765.11,NODE
2023/4/3 6:00,453,out,382.759,NODE
2023/4/3 6:00,454,out,0,NODE
2023/4/3 6:00,455,out,1649.38,NODE
2023/4/3 6:00,456,out,0,NODE
2023/4/3 6:00,457,out,1625.83,NODE
2023/4/3 6:00,458,out,27.439,NODE
2023/4/3 6:00,459,out,75.879,NODE
2023/4/3 6:00,460,out,300.669,NODE
2023/4/3 6:00,461,out,53.969,NODE
2023/4/3 6:00,462,out,70.119,NODE
2023/4/3 6:00,463,out,0,NODE
2023/4/3 6:00,464,out,0,NODE
2023/4/3 6:00,465,out,26.879,NODE
2023/4/3 6:00,723,out,75.879,NODE
2023/4/3 6:00,414,in,3231.03,NODE
2023/4/3 6:00,415,in,0,NODE
2023/4/3 6:00,416,in,378.479,NODE
2023/4/3 6:00,417,in,95.769,NODE
2023/4/3 6:00,418,consume,48.499,NODE
2023/4/3 6:00,419,in,2700.28,NODE
2023/4/3 6:00,420,out,348.369,NODE
2023/4/3 6:00,421,out,2496.51,NODE
2023/4/3 6:00,422,out,2898.69,NODE
2023/4/3 6:00,423,out,562.999,NODE
2023/4/3 6:00,424,out,45.319,NODE
2023/4/3 6:00,425,out,28.029,NODE
2023/4/3 6:00,426,out,0,NODE
2023/4/3 6:00,427,out,52.569,NODE
2023/4/3 6:00,724,out,75.779,NODE
2023/4/3 6:00,428,in,107.379,NODE
2023/4/3 6:00,429,consume,72.479,NODE
2023/4/3 6:00,430,in,1150.13,NODE
2023/4/3 6:00,431,in,2799.65,NODE
2023/4/3 6:00,432,out,57.269,NODE
2023/4/3 6:00,433,out,54.319,NODE
2023/4/3 6:00,434,out,1126.16,NODE
2023/4/3 6:00,435,out,476.799,NODE
2023/4/3 6:00,436,out,1018.66,NODE
2023/4/3 6:00,437,out,700.139,NODE
2023/4/3 6:00,438,out,697.449,NODE
2023/4/3 6:00,439,out,0,NODE
2023/4/3 6:00,440,out,37.529,NODE
2023/4/3 6:00,725,out,43.189,NODE
2023/4/3 6:00,441,consume,33.789,NODE
2023/4/3 6:00,442,in,31.259,NODE
2023/4/3 6:00,443,in,242.439,NODE
2023/4/3 6:00,444,in,1493.11,NODE
2023/4/3 6:00,445,out,0,NODE
2023/4/3 6:00,446,out,39.579,NODE
2023/4/3 6:00,447,out,1701.2,NODE
2023/4/3 6:00,466,in,36.509,NODE
2023/4/3 6:00,467,consume,0,NODE
2023/4/3 6:00,468,in,623.139,NODE
2023/4/3 6:00,469,in,229.629,NODE
2023/4/3 6:00,470,out,44.539,NODE
2023/4/3 6:00,471,out,818.569,NODE
2023/4/3 6:00,472,out,0,NODE
2023/4/3 6:00,473,out,0,NODE
2023/4/3 6:00,474,in,529.189,NODE
2023/4/3 6:00,475,in,348.369,NODE
2023/4/3 6:00,476,in,0,NODE
2023/4/3 6:00,477,out,179.399,NODE
2023/4/3 6:00,478,out,697.429,NODE
2023/4/3 6:00,505,in,4200.85,NODE
2023/4/3 6:00,506,in,28.669,NODE
2023/4/3 6:00,507,in,109.649,NODE
2023/4/3 6:00,508,consume,88.839,NODE
2023/4/3 6:00,509,out,625.279,NODE
2023/4/3 6:00,510,out,3515.9,NODE
2023/4/3 6:00,511,out,49.289,NODE
2023/4/3 6:00,512,out,174.579,NODE
2023/4/3 6:00,513,out,0,NODE
2023/4/3 6:00,489,in,3408.48,NODE
2023/4/3 6:00,490,in,36.319,NODE
2023/4/3 6:00,491,consume,205.529,NODE
2023/4/3 6:00,492,out,179.809,NODE
2023/4/3 6:00,493,out,132.289,NODE
2023/4/3 6:00,494,out,2860.02,NODE
2023/4/3 6:00,495,out,0,NODE
2023/4/3 6:00,496,out,324.439,NODE
2023/4/3 6:00,497,in,3500.53,NODE
2023/4/3 6:00,498,in,35.969,NODE
2023/4/3 6:00,499,consume,199.189,NODE
2023/4/3 6:00,500,out,106.649,NODE
2023/4/3 6:00,501,out,311.629,NODE
2023/4/3 6:00,502,out,191.239,NODE
2023/4/3 6:00,503,out,2978.74,NODE
2023/4/3 6:00,504,out,0,NODE
2023/4/3 6:00,479,in,106.079,NODE
2023/4/3 6:00,480,in,496.779,NODE
2023/4/3 6:00,481,in,94.689,NODE
2023/4/3 6:00,482,in,227.269,NODE
2023/4/3 6:00,483,in,589.249,NODE
2023/4/3 6:00,484,out,354.239,NODE
2023/4/3 6:00,485,out,0,NODE
2023/4/3 6:00,486,out,602.679,NODE
2023/4/3 6:00,487,out,505.389,NODE
2023/4/3 6:00,488,out,0,NODE
2023/4/3 6:00,710,out,33.979,NODE
2023/4/3 6:00,514,in,5704.1,NODE
2023/4/3 6:00,515,in,0,NODE
2023/4/3 6:00,516,in,221.469,NODE
2023/4/3 6:00,517,in,45.809,NODE
2023/4/3 6:00,518,in,90.099,NODE
2023/4/3 6:00,519,consume,462.929,NODE
2023/4/3 6:00,520,out,2946.11,NODE
2023/4/3 6:00,521,out,1001.44,NODE
2023/4/3 6:00,522,out,343.799,NODE
2023/4/3 6:00,523,out,898.409,NODE
2023/4/3 6:00,524,out,263.889,NODE
2023/4/3 6:00,525,out,301.849,NODE
2023/4/3 6:00,526,out,338.389,NODE
2023/4/3 6:00,527,in,1667.29,NODE
2023/4/3 6:00,528,in,793.359,NODE
2023/4/3 6:00,529,in,0,NODE
2023/4/3 6:00,530,in,0,NODE
2023/4/3 6:00,531,out,1711.5,NODE
2023/4/3 6:00,532,out,794.379,NODE
2023/4/3 6:00,533,out,0,NODE
2023/4/3 6:00,534,out,0,NODE
2023/4/3 6:00,539,in,0,NODE
2023/4/3 6:00,541,consume,35.329,NODE
2023/4/3 6:00,542,in,0,NODE
2023/4/3 6:00,543,out,178.069,NODE
2023/4/3 6:00,544,out,0,NODE
2023/4/3 6:00,715,in,178.559,NODE
2023/4/3 6:00,726,consume,182.569,NODE
2023/4/3 6:00,549,in,26.069,NODE
2023/4/3 6:00,550,consume,36.289,NODE
2023/4/3 6:00,551,in,0,NODE
2023/4/3 6:00,552,out,194.259,NODE
2023/4/3 6:00,720,in,195.359,NODE
2023/4/3 6:00,728,consume,184.089,NODE
2023/4/3 6:00,556,in,25.959,NODE
2023/4/3 6:00,558,out,181.079,NODE
2023/4/3 6:00,559,consume,35.159,NODE
2023/4/3 6:00,560,in,0,NODE
2023/4/3 6:00,561,out,82.489,NODE
2023/4/3 6:00,719,in,238.479,NODE
2023/4/3 6:00,729,consume,180.029,NODE
2023/4/3 6:00,565,in,0,NODE
2023/4/3 6:00,566,consume,0,NODE
2023/4/3 6:00,567,in,0,NODE
2023/4/3 6:00,568,out,0,NODE
2023/4/3 6:00,721,in,0,NODE
2023/4/3 6:00,730,consume,0,NODE
2023/4/3 6:00,572,in,0,NODE
2023/4/3 6:00,573,consume,28.949,NODE
2023/4/3 6:00,574,in,0,NODE
2023/4/3 6:00,575,out,80.469,NODE
2023/4/3 6:00,714,in,80.859,NODE
2023/4/3 6:00,731,consume,82.379,NODE
2023/4/3 6:00,576,in,1826.01,NODE
2023/4/3 6:00,578,in,2305.12,NODE
2023/4/3 6:00,579,out,33.439,NODE
2023/4/3 6:00,580,out,0,NODE
2023/4/3 6:00,581,out,1488.66,NODE
2023/4/3 6:00,716,out,30.389,NODE
2023/4/3 6:00,582,in,4042.98,NODE
2023/4/3 6:00,584,out,163.909,NODE
2023/4/3 6:00,585,out,1784.01,NODE
2023/4/3 6:00,586,in,8848.53,NODE
2023/4/3 6:00,587,out,412.639,NODE
2023/4/3 6:00,588,out,7709.9,NODE
2023/4/3 6:00,589,in,5255.16,NODE
2023/4/3 6:00,590,in,8706.69,NODE
2023/4/3 6:00,591,out,139.799,NODE
2023/4/3 6:00,592,out,5467.26,NODE
2023/4/3 6:00,593,out,8942.27,NODE
2023/4/3 6:00,717,out,92.069,NODE
2023/4/3 6:00,594,in,555.729,NODE
2023/4/3 6:00,595,out,555.729,NODE
2023/4/3 6:00,642,out,90.1832,NODE
2023/4/3 6:00,638,out,785.213,NODE
2023/4/3 6:00,644,out,65.9348,NODE
2023/4/3 6:00,643,out,452.15,NODE
2023/4/3 6:00,645,out,469.463,NODE
2023/4/3 6:00,641,out,704.301,NODE
2023/4/3 6:00,639,out,568.997,NODE
2023/4/3 6:00,640,out,1172.67,NODE
2023/4/3 6:00,646,out,35.6908,NODE
2023/4/3 6:00,628,in,72.991,NODE
2023/4/3 6:00,633,in,29.9424,NODE
2023/4/3 6:00,622,in,29.0875,NODE
2023/4/3 6:00,631,in,27.2208,NODE
2023/4/3 6:00,626,consume,-169.377,NODE
2023/4/3 6:00,627,in,66.4554,NODE
2023/4/3 6:00,739,in,58.0367,NODE
2023/4/3 6:00,737,in,26.3663,NODE
2023/4/3 6:00,632,in,26.0392,NODE
2023/4/3 6:00,624,in,751.986,NODE
2023/4/3 6:00,620,in,1670,NODE
2023/4/3 6:00,629,in,25.9005,NODE
2023/4/3 6:00,718,in,0,NODE
2023/4/3 6:00,623,in,1057.54,NODE
2023/4/3 6:00,621,in,452.459,NODE
2023/4/3 6:00,600,out,321.847,NODE
2023/4/3 6:00,599,out,164.474,NODE
2023/4/3 6:00,602,out,27.2208,NODE
2023/4/3 6:00,601,out,59.9784,NODE
2023/4/3 6:00,598,in,26.4826,NODE
2023/4/3 6:00,597,in,493.819,NODE
2023/4/3 6:00,607,out,146.891,NODE
2023/4/3 6:00,606,out,217.904,NODE
2023/4/3 6:00,608,out,72.5437,NODE
2023/4/3 6:00,605,in,0,NODE
2023/4/3 6:00,603,in,313.837,NODE
2023/4/3 6:00,604,in,95.2268,NODE
2023/4/3 6:00,616,out,45.8489,NODE
2023/4/3 6:00,615,out,1382.8,NODE
2023/4/3 6:00,618,out,41.2837,NODE
2023/4/3 6:00,614,out,1110.17,NODE
2023/4/3 6:00,617,out,621.166,NODE
2023/4/3 6:00,619,out,58.7318,NODE
2023/4/3 6:00,613,consume,58.7318,NODE
2023/4/3 6:00,610,in,671.31,NODE
2023/4/3 6:00,609,in,259.793,NODE
2023/4/3 6:00,612,in,1346.07,NODE
2023/4/3 6:00,611,in,810.224,NODE
2023/4/3 6:00,651,out,221.757,NODE
2023/4/3 6:00,650,out,136.477,NODE
2023/4/3 6:00,649,out,144.625,NODE
2023/4/3 6:00,648,in,35.6908,NODE
2023/4/3 6:00,647,in,458.104,NODE
